"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_4775","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_5710","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_4074","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"ASV_366","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Desulfoglaeba"
"ASV_559","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Desulfoglaeba"
"ASV_1257","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Desulfoglaeba"
"ASV_6328","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Desulfoglaeba"
"ASV_3355","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Desulfoglaeba"
"ASV_5138","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Desulfoglaeba"
"ASV_2897","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_1550","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_3001","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_3203","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Acidobacteria"
"ASV_697","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"ASV_2895","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"ASV_795","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"ASV_1527","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"ASV_3760","Reforma Waterfalls","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"ASV_588","Reforma Waterfalls","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","uncultured_delta"
"ASV_625","Reforma Waterfalls","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","uncultured_delta"
"ASV_2050","Reforma Waterfalls","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA
"ASV_1053","Reforma Waterfalls","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_Nitrospinaceae"
"ASV_2964","Reforma Waterfalls","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_Nitrospinaceae"
"ASV_3551","Reforma Waterfalls","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_candidate"
"ASV_6084","Reforma Waterfalls","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_bacterium"
"ASV_2414","Reforma Waterfalls","d__Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae","Deferrisoma","uncultured_delta"
"ASV_1035","Reforma Waterfalls","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_delta"
"ASV_1705","Reforma Waterfalls","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"ASV_2203","Reforma Waterfalls","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_proteobacterium"
"ASV_2687","Reforma Waterfalls","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"ASV_1986","Reforma Waterfalls","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"ASV_7146","Reforma Waterfalls","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_Anaeromyxobacter"
"ASV_2861","Reforma Waterfalls","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_bacterium"
"ASV_3370","Reforma Waterfalls","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_bacterium"
"ASV_3828","Reforma Waterfalls","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_bacterium"
"ASV_4445","Reforma Waterfalls","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_bacterium"
"ASV_2101","Reforma Waterfalls","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA
"ASV_2471","Reforma Waterfalls","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","uncultured_Syntrophobacterales"
"ASV_2725","Reforma Waterfalls","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","uncultured_Syntrophobacterales"
"ASV_3982","Reforma Waterfalls","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","uncultured_Desulfovibrionales"
"ASV_5596","Reforma Waterfalls","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","uncultured_Syntrophobacterales"
"ASV_6293","Reforma Waterfalls","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","uncultured_bacterium"
"ASV_693","Reforma Waterfalls","d__Bacteria","RCP2-54","RCP2-54","RCP2-54","RCP2-54","RCP2-54","uncultured_Desulfuromonadales"
"ASV_732","Reforma Waterfalls","d__Bacteria","RCP2-54","RCP2-54","RCP2-54","RCP2-54","RCP2-54","uncultured_Desulfuromonadales"
"ASV_972","Reforma Waterfalls","d__Bacteria","RCP2-54","RCP2-54","RCP2-54","RCP2-54","RCP2-54","uncultured_Desulfuromonadales"
"ASV_1118","Reforma Waterfalls","d__Bacteria","RCP2-54","RCP2-54","RCP2-54","RCP2-54","RCP2-54",NA
"ASV_4578","Reforma Waterfalls","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","uncultured_soil"
"ASV_2258","Reforma Waterfalls","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25",NA
"ASV_481","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_5380","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_2842","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium"
"ASV_4609","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium"
"ASV_462","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","metagenome"
"ASV_974","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","metagenome"
"ASV_1240","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_2001","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_4086","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_1000","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium"
"ASV_832","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium"
"ASV_5034","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium"
"ASV_1690","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_4236","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium"
"ASV_1813","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_3657","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_5465","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_2943","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_prokaryote"
"ASV_5822","Reforma Waterfalls","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium"
"ASV_6714","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum","uncultured_bacterium"
"ASV_4223","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Parapedobacter","uncultured_bacterium"
"ASV_5403","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium_thalpophilum"
"ASV_877","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"ASV_970","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"ASV_4518","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured_Bacteroidetes"
"ASV_6519","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"ASV_4567","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA
"ASV_1278","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium"
"ASV_2174","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium"
"ASV_3658","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium"
"ASV_5060","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae",NA
"ASV_1297","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_Haliscomenobacter"
"ASV_2896","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"ASV_1475","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"ASV_3947","Reforma Waterfalls","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_Bacteroidetes"
"ASV_2671","Reforma Waterfalls","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium",NA
"ASV_4433","Reforma Waterfalls","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium","uncultured_bacterium"
"ASV_2763","Reforma Waterfalls","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","PHOS-HE36","PHOS-HE36","uncultured_bacterium"
"ASV_4042","Reforma Waterfalls","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales",NA,NA,NA
"ASV_3958","Reforma Waterfalls","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium","uncultured_bacterium"
"ASV_4278","Reforma Waterfalls","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","LD-RB-34","LD-RB-34","uncultured_bacterium"
"ASV_1669","Reforma Waterfalls","d__Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium"
"ASV_1901","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_1424","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_2854","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_2514","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_5426","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_2860","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_2647","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_Chlorobi"
"ASV_2253","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_Chlorobi"
"ASV_1016","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_1924","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26",NA
"ASV_1955","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_Chlorobi"
"ASV_2130","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_Chlorobi"
"ASV_947","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26",NA
"ASV_3378","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26",NA
"ASV_1328","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_2167","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_2984","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26",NA
"ASV_4762","Reforma Waterfalls","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_3114","Reforma Waterfalls","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum",NA
"ASV_788","Reforma Waterfalls","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_Spirochaetes"
"ASV_2626","Reforma Waterfalls","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_Spirochaetes"
"ASV_6474","Reforma Waterfalls","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_bacterium"
"ASV_3752","Reforma Waterfalls","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_Spirochaetes"
"ASV_5679","Reforma Waterfalls","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured",NA
"ASV_2512","Reforma Waterfalls","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured",NA
"ASV_2597","Reforma Waterfalls","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured",NA
"ASV_4116","Reforma Waterfalls","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_Spirochaetes"
"ASV_325","Reforma Waterfalls","d__Bacteria","Patescibacteria","WWE3","WWE3","WWE3","WWE3","candidate_division"
"ASV_4003","Reforma Waterfalls","d__Bacteria","WS2","WS2","WS2","WS2","WS2","uncultured_bacterium"
"ASV_3391","Reforma Waterfalls","d__Bacteria","WS2","WS2","WS2","WS2","WS2","uncultured_bacterium"
"ASV_3554","Reforma Waterfalls","d__Bacteria","WS2","WS2","WS2","WS2","WS2","uncultured_bacterium"
"ASV_5110","Reforma Waterfalls","d__Bacteria","Armatimonadota","uncultured","uncultured","uncultured","uncultured","uncultured_Armatimonadetes"
"ASV_358","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_953","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_1644","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured",NA
"ASV_213","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_prokaryote"
"ASV_1177","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_prokaryote"
"ASV_339","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_579","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_1777","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_3158","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_2226","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_5984","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_1670","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_3750","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_1450","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_1979","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_3329","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_1536","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_5179","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured",NA
"ASV_5084","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured",NA
"ASV_1421","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_1898","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_2157","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_3518","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_2542","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_2422","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_404","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_3380","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_498","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_1925","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_538","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_720","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_1225","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospirae"
"ASV_561","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_5396","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_5691","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_5009","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV_3245","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_prokaryote"
"ASV_3729","Reforma Waterfalls","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured",NA
"ASV_2864","Reforma Waterfalls","d__Bacteria","Nitrospirota","Leptospirillia","Leptospirillales","Leptospirillaceae","Leptospirillum","Nitrospirae_bacterium"
"ASV_2493","Reforma Waterfalls","d__Bacteria","Nitrospirota","Leptospirillia","Leptospirillales","Leptospirillaceae","Leptospirillum","Nitrospirae_bacterium"
"ASV_1811","Reforma Waterfalls","d__Bacteria","Nitrospirota","Leptospirillia","Leptospirillales","Leptospirillaceae","Leptospirillum","Nitrospirae_bacterium"
"ASV_4022","Reforma Waterfalls","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured_bacterium"
"ASV_3648","Reforma Waterfalls","d__Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1","uncultured_bacterium"
"ASV_2695","Reforma Waterfalls","d__Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1","uncultured_prokaryote"
"ASV_1054","Reforma Waterfalls","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"ASV_1795","Reforma Waterfalls","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"ASV_1914","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"ASV_5283","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"ASV_2206","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"ASV_4969","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"ASV_943","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"ASV_917","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"ASV_1470","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"ASV_585","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7",NA
"ASV_2694","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","uncultured_Acidobacteria"
"ASV_834","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Thermoanaerobaculum","uncultured_bacterium"
"ASV_2756","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Thermoanaerobaculum","uncultured_bacterium"
"ASV_1206","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Thermoanaerobaculum","uncultured_bacterium"
"ASV_6598","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","uncultured_Acidobacteriales"
"ASV_5875","Reforma Waterfalls","d__Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae","uncultured_bacterium"
"ASV_5761","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteriales"
"ASV_4891","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_bacterium"
"ASV_1816","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22",NA
"ASV_3897","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteria"
"ASV_3964","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteria"
"ASV_4814","Reforma Waterfalls","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteria"
