removal_fraction	largest_component_fraction_original_nodes	dataset	network_group	bootstrap_id	attack_mode
0.6	0.175	interior_depth	Depth_50_75	40	random
0.65	0.14	interior_depth	Depth_50_75	40	random
0.7	0.115	interior_depth	Depth_50_75	40	random
0.75	0.055	interior_depth	Depth_50_75	40	random
0.8	0.02	interior_depth	Depth_50_75	40	random
0.85	0.015	interior_depth	Depth_50_75	40	random
0.9	0.01	interior_depth	Depth_50_75	40	random
0.95	0.005	interior_depth	Depth_50_75	40	random
1	0	interior_depth	Depth_50_75	40	random
0	0.56	interior_depth	Depth_50_75	40	targeted
0.05	0.47	interior_depth	Depth_50_75	40	targeted
0.1	0.405	interior_depth	Depth_50_75	40	targeted
0.15	0.155	interior_depth	Depth_50_75	40	targeted
0.2	0.095	interior_depth	Depth_50_75	40	targeted
0.25	0.03	interior_depth	Depth_50_75	40	targeted
0.3	0.02	interior_depth	Depth_50_75	40	targeted
0.35	0.01	interior_depth	Depth_50_75	40	targeted
0.4	0.005	interior_depth	Depth_50_75	40	targeted
0.45	0.005	interior_depth	Depth_50_75	40	targeted
0.5	0.005	interior_depth	Depth_50_75	40	targeted
0.55	0.005	interior_depth	Depth_50_75	40	targeted
0.6	0.005	interior_depth	Depth_50_75	40	targeted
0.65	0.005	interior_depth	Depth_50_75	40	targeted
0.7	0.005	interior_depth	Depth_50_75	40	targeted
0.75	0.005	interior_depth	Depth_50_75	40	targeted
0.8	0.005	interior_depth	Depth_50_75	40	targeted
0.85	0.005	interior_depth	Depth_50_75	40	targeted
0.9	0.005	interior_depth	Depth_50_75	40	targeted
0.95	0.005	interior_depth	Depth_50_75	40	targeted
1	0	interior_depth	Depth_50_75	40	targeted
0	0.615	interior_depth	Depth_50_75	41	random
0.05	0.59	interior_depth	Depth_50_75	41	random
0.1	0.56	interior_depth	Depth_50_75	41	random
0.15	0.53	interior_depth	Depth_50_75	41	random
0.2	0.51	interior_depth	Depth_50_75	41	random
0.25	0.47	interior_depth	Depth_50_75	41	random
0.3	0.425	interior_depth	Depth_50_75	41	random
0.35	0.395	interior_depth	Depth_50_75	41	random
0.4	0.375	interior_depth	Depth_50_75	41	random
0.45	0.305	interior_depth	Depth_50_75	41	random
0.5	0.245	interior_depth	Depth_50_75	41	random
0.55	0.205	interior_depth	Depth_50_75	41	random
0.6	0.16	interior_depth	Depth_50_75	41	random
0.65	0.07	interior_depth	Depth_50_75	41	random
0.7	0.065	interior_depth	Depth_50_75	41	random
0.75	0.02	interior_depth	Depth_50_75	41	random
0.8	0.02	interior_depth	Depth_50_75	41	random
0.85	0.015	interior_depth	Depth_50_75	41	random
0.9	0.005	interior_depth	Depth_50_75	41	random
0.95	0.005	interior_depth	Depth_50_75	41	random
1	0	interior_depth	Depth_50_75	41	random
0	0.615	interior_depth	Depth_50_75	41	targeted
0.05	0.54	interior_depth	Depth_50_75	41	targeted
0.1	0.405	interior_depth	Depth_50_75	41	targeted
0.15	0.295	interior_depth	Depth_50_75	41	targeted
0.2	0.11	interior_depth	Depth_50_75	41	targeted
0.25	0.035	interior_depth	Depth_50_75	41	targeted
0.3	0.02	interior_depth	Depth_50_75	41	targeted
0.35	0.01	interior_depth	Depth_50_75	41	targeted
0.4	0.01	interior_depth	Depth_50_75	41	targeted
0.45	0.005	interior_depth	Depth_50_75	41	targeted
0.5	0.005	interior_depth	Depth_50_75	41	targeted
0.55	0.005	interior_depth	Depth_50_75	41	targeted
0.6	0.005	interior_depth	Depth_50_75	41	targeted
0.65	0.005	interior_depth	Depth_50_75	41	targeted
0.7	0.005	interior_depth	Depth_50_75	41	targeted
0.75	0.005	interior_depth	Depth_50_75	41	targeted
0.8	0.005	interior_depth	Depth_50_75	41	targeted
0.85	0.005	interior_depth	Depth_50_75	41	targeted
0.9	0.005	interior_depth	Depth_50_75	41	targeted
0.95	0.005	interior_depth	Depth_50_75	41	targeted
1	0	interior_depth	Depth_50_75	41	targeted
0	0.485	interior_depth	Depth_50_75	42	random
0.05	0.465	interior_depth	Depth_50_75	42	random
0.1	0.43	interior_depth	Depth_50_75	42	random
0.15	0.405	interior_depth	Depth_50_75	42	random
0.2	0.39	interior_depth	Depth_50_75	42	random
0.25	0.34	interior_depth	Depth_50_75	42	random
0.3	0.31	interior_depth	Depth_50_75	42	random
0.35	0.27	interior_depth	Depth_50_75	42	random
0.4	0.245	interior_depth	Depth_50_75	42	random
0.45	0.23	interior_depth	Depth_50_75	42	random
0.5	0.21	interior_depth	Depth_50_75	42	random
0.55	0.18	interior_depth	Depth_50_75	42	random
0.6	0.145	interior_depth	Depth_50_75	42	random
0.65	0.13	interior_depth	Depth_50_75	42	random
0.7	0.08	interior_depth	Depth_50_75	42	random
0.75	0.035	interior_depth	Depth_50_75	42	random
0.8	0.035	interior_depth	Depth_50_75	42	random
0.85	0.01	interior_depth	Depth_50_75	42	random
0.9	0.01	interior_depth	Depth_50_75	42	random
0.95	0.01	interior_depth	Depth_50_75	42	random
1	0	interior_depth	Depth_50_75	42	random
0	0.485	interior_depth	Depth_50_75	42	targeted
0.05	0.415	interior_depth	Depth_50_75	42	targeted
0.1	0.295	interior_depth	Depth_50_75	42	targeted
0.15	0.19	interior_depth	Depth_50_75	42	targeted
0.2	0.085	interior_depth	Depth_50_75	42	targeted
0.25	0.015	interior_depth	Depth_50_75	42	targeted
0.3	0.01	interior_depth	Depth_50_75	42	targeted
0.35	0.01	interior_depth	Depth_50_75	42	targeted
0.4	0.005	interior_depth	Depth_50_75	42	targeted
0.45	0.005	interior_depth	Depth_50_75	42	targeted
0.5	0.005	interior_depth	Depth_50_75	42	targeted
0.55	0.005	interior_depth	Depth_50_75	42	targeted
0.6	0.005	interior_depth	Depth_50_75	42	targeted
0.65	0.005	interior_depth	Depth_50_75	42	targeted
0.7	0.005	interior_depth	Depth_50_75	42	targeted
0.75	0.005	interior_depth	Depth_50_75	42	targeted
0.8	0.005	interior_depth	Depth_50_75	42	targeted
0.85	0.005	interior_depth	Depth_50_75	42	targeted
0.9	0.005	interior_depth	Depth_50_75	42	targeted
0.95	0.005	interior_depth	Depth_50_75	42	targeted
1	0	interior_depth	Depth_50_75	42	targeted
0	0.57	interior_depth	Depth_50_75	43	random
0.05	0.53	interior_depth	Depth_50_75	43	random
0.1	0.51	interior_depth	Depth_50_75	43	random
0.15	0.475	interior_depth	Depth_50_75	43	random
0.2	0.445	interior_depth	Depth_50_75	43	random
0.25	0.41	interior_depth	Depth_50_75	43	random
0.3	0.39	interior_depth	Depth_50_75	43	random
0.35	0.33	interior_depth	Depth_50_75	43	random
0.4	0.31	interior_depth	Depth_50_75	43	random
0.45	0.28	interior_depth	Depth_50_75	43	random
0.5	0.25	interior_depth	Depth_50_75	43	random
0.55	0.225	interior_depth	Depth_50_75	43	random
0.6	0.2	interior_depth	Depth_50_75	43	random
0.65	0.17	interior_depth	Depth_50_75	43	random
0.7	0.12	interior_depth	Depth_50_75	43	random
0.75	0.065	interior_depth	Depth_50_75	43	random
0.8	0.04	interior_depth	Depth_50_75	43	random
0.85	0.02	interior_depth	Depth_50_75	43	random
0.9	0.015	interior_depth	Depth_50_75	43	random
0.95	0.005	interior_depth	Depth_50_75	43	random
1	0	interior_depth	Depth_50_75	43	random
0	0.57	interior_depth	Depth_50_75	43	targeted
0.05	0.52	interior_depth	Depth_50_75	43	targeted
0.1	0.445	interior_depth	Depth_50_75	43	targeted
0.15	0.32	interior_depth	Depth_50_75	43	targeted
0.2	0.22	interior_depth	Depth_50_75	43	targeted
0.25	0.04	interior_depth	Depth_50_75	43	targeted
0.3	0.025	interior_depth	Depth_50_75	43	targeted
0.35	0.015	interior_depth	Depth_50_75	43	targeted
0.4	0.015	interior_depth	Depth_50_75	43	targeted
0.45	0.01	interior_depth	Depth_50_75	43	targeted
0.5	0.005	interior_depth	Depth_50_75	43	targeted
0.55	0.005	interior_depth	Depth_50_75	43	targeted
0.6	0.005	interior_depth	Depth_50_75	43	targeted
0.65	0.005	interior_depth	Depth_50_75	43	targeted
0.7	0.005	interior_depth	Depth_50_75	43	targeted
0.75	0.005	interior_depth	Depth_50_75	43	targeted
0.8	0.005	interior_depth	Depth_50_75	43	targeted
0.85	0.005	interior_depth	Depth_50_75	43	targeted
0.9	0.005	interior_depth	Depth_50_75	43	targeted
0.95	0.005	interior_depth	Depth_50_75	43	targeted
1	0	interior_depth	Depth_50_75	43	targeted
0	0.5	interior_depth	Depth_50_75	44	random
0.05	0.475	interior_depth	Depth_50_75	44	random
0.1	0.435	interior_depth	Depth_50_75	44	random
0.15	0.39	interior_depth	Depth_50_75	44	random
0.2	0.36	interior_depth	Depth_50_75	44	random
0.25	0.3	interior_depth	Depth_50_75	44	random
0.3	0.275	interior_depth	Depth_50_75	44	random
0.35	0.245	interior_depth	Depth_50_75	44	random
0.4	0.235	interior_depth	Depth_50_75	44	random
0.45	0.22	interior_depth	Depth_50_75	44	random
0.5	0.19	interior_depth	Depth_50_75	44	random
0.55	0.115	interior_depth	Depth_50_75	44	random
0.6	0.075	interior_depth	Depth_50_75	44	random
0.65	0.07	interior_depth	Depth_50_75	44	random
0.7	0.025	interior_depth	Depth_50_75	44	random
0.75	0.02	interior_depth	Depth_50_75	44	random
0.8	0.015	interior_depth	Depth_50_75	44	random
0.85	0.01	interior_depth	Depth_50_75	44	random
0.9	0.005	interior_depth	Depth_50_75	44	random
0.95	0.005	interior_depth	Depth_50_75	44	random
1	0	interior_depth	Depth_50_75	44	random
0	0.5	interior_depth	Depth_50_75	44	targeted
0.05	0.44	interior_depth	Depth_50_75	44	targeted
0.1	0.37	interior_depth	Depth_50_75	44	targeted
0.15	0.255	interior_depth	Depth_50_75	44	targeted
0.2	0.07	interior_depth	Depth_50_75	44	targeted
0.25	0.04	interior_depth	Depth_50_75	44	targeted
0.3	0.015	interior_depth	Depth_50_75	44	targeted
0.35	0.01	interior_depth	Depth_50_75	44	targeted
0.4	0.01	interior_depth	Depth_50_75	44	targeted
0.45	0.005	interior_depth	Depth_50_75	44	targeted
0.5	0.005	interior_depth	Depth_50_75	44	targeted
0.55	0.005	interior_depth	Depth_50_75	44	targeted
0.6	0.005	interior_depth	Depth_50_75	44	targeted
0.65	0.005	interior_depth	Depth_50_75	44	targeted
0.7	0.005	interior_depth	Depth_50_75	44	targeted
0.75	0.005	interior_depth	Depth_50_75	44	targeted
0.8	0.005	interior_depth	Depth_50_75	44	targeted
0.85	0.005	interior_depth	Depth_50_75	44	targeted
0.9	0.005	interior_depth	Depth_50_75	44	targeted
0.95	0.005	interior_depth	Depth_50_75	44	targeted
1	0	interior_depth	Depth_50_75	44	targeted
0	0.49	interior_depth	Depth_50_75	45	random
0.05	0.455	interior_depth	Depth_50_75	45	random
0.1	0.425	interior_depth	Depth_50_75	45	random
0.15	0.4	interior_depth	Depth_50_75	45	random
0.2	0.37	interior_depth	Depth_50_75	45	random
0.25	0.325	interior_depth	Depth_50_75	45	random
0.3	0.305	interior_depth	Depth_50_75	45	random
0.35	0.29	interior_depth	Depth_50_75	45	random
0.4	0.27	interior_depth	Depth_50_75	45	random
0.45	0.25	interior_depth	Depth_50_75	45	random
0.5	0.205	interior_depth	Depth_50_75	45	random
0.55	0.18	interior_depth	Depth_50_75	45	random
0.6	0.15	interior_depth	Depth_50_75	45	random
0.65	0.135	interior_depth	Depth_50_75	45	random
0.7	0.09	interior_depth	Depth_50_75	45	random
0.75	0.015	interior_depth	Depth_50_75	45	random
0.8	0.015	interior_depth	Depth_50_75	45	random
0.85	0.01	interior_depth	Depth_50_75	45	random
0.9	0.005	interior_depth	Depth_50_75	45	random
0.95	0.005	interior_depth	Depth_50_75	45	random
1	0	interior_depth	Depth_50_75	45	random
0	0.49	interior_depth	Depth_50_75	45	targeted
0.05	0.395	interior_depth	Depth_50_75	45	targeted
0.1	0.3	interior_depth	Depth_50_75	45	targeted
0.15	0.16	interior_depth	Depth_50_75	45	targeted
0.2	0.05	interior_depth	Depth_50_75	45	targeted
0.25	0.015	interior_depth	Depth_50_75	45	targeted
0.3	0.01	interior_depth	Depth_50_75	45	targeted
0.35	0.005	interior_depth	Depth_50_75	45	targeted
0.4	0.005	interior_depth	Depth_50_75	45	targeted
0.45	0.005	interior_depth	Depth_50_75	45	targeted
0.5	0.005	interior_depth	Depth_50_75	45	targeted
0.55	0.005	interior_depth	Depth_50_75	45	targeted
0.6	0.005	interior_depth	Depth_50_75	45	targeted
0.65	0.005	interior_depth	Depth_50_75	45	targeted
0.7	0.005	interior_depth	Depth_50_75	45	targeted
0.75	0.005	interior_depth	Depth_50_75	45	targeted
0.8	0.005	interior_depth	Depth_50_75	45	targeted
0.85	0.005	interior_depth	Depth_50_75	45	targeted
0.9	0.005	interior_depth	Depth_50_75	45	targeted
0.95	0.005	interior_depth	Depth_50_75	45	targeted
1	0	interior_depth	Depth_50_75	45	targeted
0	0.52	interior_depth	Depth_50_75	46	random
0.05	0.495	interior_depth	Depth_50_75	46	random
0.1	0.48	interior_depth	Depth_50_75	46	random
0.15	0.445	interior_depth	Depth_50_75	46	random
0.2	0.43	interior_depth	Depth_50_75	46	random
0.25	0.41	interior_depth	Depth_50_75	46	random
0.3	0.375	interior_depth	Depth_50_75	46	random
0.35	0.345	interior_depth	Depth_50_75	46	random
0.4	0.315	interior_depth	Depth_50_75	46	random
0.45	0.285	interior_depth	Depth_50_75	46	random
0.5	0.25	interior_depth	Depth_50_75	46	random
0.55	0.23	interior_depth	Depth_50_75	46	random
0.6	0.2	interior_depth	Depth_50_75	46	random
0.65	0.16	interior_depth	Depth_50_75	46	random
0.7	0.135	interior_depth	Depth_50_75	46	random
0.75	0.085	interior_depth	Depth_50_75	46	random
0.8	0.02	interior_depth	Depth_50_75	46	random
0.85	0.01	interior_depth	Depth_50_75	46	random
0.9	0.01	interior_depth	Depth_50_75	46	random
0.95	0.005	interior_depth	Depth_50_75	46	random
1	0	interior_depth	Depth_50_75	46	random
0	0.52	interior_depth	Depth_50_75	46	targeted
0.05	0.435	interior_depth	Depth_50_75	46	targeted
0.1	0.34	interior_depth	Depth_50_75	46	targeted
0.15	0.145	interior_depth	Depth_50_75	46	targeted
0.2	0.04	interior_depth	Depth_50_75	46	targeted
0.25	0.035	interior_depth	Depth_50_75	46	targeted
0.3	0.025	interior_depth	Depth_50_75	46	targeted
0.35	0.015	interior_depth	Depth_50_75	46	targeted
0.4	0.005	interior_depth	Depth_50_75	46	targeted
0.45	0.005	interior_depth	Depth_50_75	46	targeted
0.5	0.005	interior_depth	Depth_50_75	46	targeted
0.55	0.005	interior_depth	Depth_50_75	46	targeted
0.6	0.005	interior_depth	Depth_50_75	46	targeted
0.65	0.005	interior_depth	Depth_50_75	46	targeted
0.7	0.005	interior_depth	Depth_50_75	46	targeted
0.75	0.005	interior_depth	Depth_50_75	46	targeted
0.8	0.005	interior_depth	Depth_50_75	46	targeted
0.85	0.005	interior_depth	Depth_50_75	46	targeted
0.9	0.005	interior_depth	Depth_50_75	46	targeted
0.95	0.005	interior_depth	Depth_50_75	46	targeted
1	0	interior_depth	Depth_50_75	46	targeted
0	0.59	interior_depth	Depth_50_75	47	random
0.05	0.555	interior_depth	Depth_50_75	47	random
0.1	0.51	interior_depth	Depth_50_75	47	random
0.15	0.485	interior_depth	Depth_50_75	47	random
0.2	0.45	interior_depth	Depth_50_75	47	random
0.25	0.395	interior_depth	Depth_50_75	47	random
0.3	0.37	interior_depth	Depth_50_75	47	random
0.35	0.34	interior_depth	Depth_50_75	47	random
0.4	0.31	interior_depth	Depth_50_75	47	random
0.45	0.295	interior_depth	Depth_50_75	47	random
0.5	0.25	interior_depth	Depth_50_75	47	random
0.55	0.2	interior_depth	Depth_50_75	47	random
0.6	0.165	interior_depth	Depth_50_75	47	random
0.65	0.155	interior_depth	Depth_50_75	47	random
0.7	0.105	interior_depth	Depth_50_75	47	random
0.75	0.06	interior_depth	Depth_50_75	47	random
0.8	0.025	interior_depth	Depth_50_75	47	random
0.85	0.025	interior_depth	Depth_50_75	47	random
0.9	0.025	interior_depth	Depth_50_75	47	random
0.95	0.01	interior_depth	Depth_50_75	47	random
1	0	interior_depth	Depth_50_75	47	random
0	0.59	interior_depth	Depth_50_75	47	targeted
0.05	0.525	interior_depth	Depth_50_75	47	targeted
0.1	0.4	interior_depth	Depth_50_75	47	targeted
0.15	0.335	interior_depth	Depth_50_75	47	targeted
0.2	0.075	interior_depth	Depth_50_75	47	targeted
0.25	0.035	interior_depth	Depth_50_75	47	targeted
0.3	0.02	interior_depth	Depth_50_75	47	targeted
0.35	0.01	interior_depth	Depth_50_75	47	targeted
0.4	0.01	interior_depth	Depth_50_75	47	targeted
0.45	0.01	interior_depth	Depth_50_75	47	targeted
0.5	0.005	interior_depth	Depth_50_75	47	targeted
0.55	0.005	interior_depth	Depth_50_75	47	targeted
0.6	0.005	interior_depth	Depth_50_75	47	targeted
0.65	0.005	interior_depth	Depth_50_75	47	targeted
0.7	0.005	interior_depth	Depth_50_75	47	targeted
0.75	0.005	interior_depth	Depth_50_75	47	targeted
0.8	0.005	interior_depth	Depth_50_75	47	targeted
0.85	0.005	interior_depth	Depth_50_75	47	targeted
0.9	0.005	interior_depth	Depth_50_75	47	targeted
0.95	0.005	interior_depth	Depth_50_75	47	targeted
1	0	interior_depth	Depth_50_75	47	targeted
0	0.52	interior_depth	Depth_50_75	48	random
0.05	0.5	interior_depth	Depth_50_75	48	random
0.1	0.47	interior_depth	Depth_50_75	48	random
0.15	0.44	interior_depth	Depth_50_75	48	random
0.2	0.415	interior_depth	Depth_50_75	48	random
0.25	0.395	interior_depth	Depth_50_75	48	random
0.3	0.36	interior_depth	Depth_50_75	48	random
0.35	0.34	interior_depth	Depth_50_75	48	random
0.4	0.315	interior_depth	Depth_50_75	48	random
0.45	0.285	interior_depth	Depth_50_75	48	random
0.5	0.25	interior_depth	Depth_50_75	48	random
0.55	0.22	interior_depth	Depth_50_75	48	random
0.6	0.185	interior_depth	Depth_50_75	48	random
0.65	0.125	interior_depth	Depth_50_75	48	random
0.7	0.06	interior_depth	Depth_50_75	48	random
0.75	0.05	interior_depth	Depth_50_75	48	random
0.8	0.035	interior_depth	Depth_50_75	48	random
0.85	0.025	interior_depth	Depth_50_75	48	random
0.9	0.015	interior_depth	Depth_50_75	48	random
0.95	0.005	interior_depth	Depth_50_75	48	random
1	0	interior_depth	Depth_50_75	48	random
0	0.52	interior_depth	Depth_50_75	48	targeted
0.05	0.46	interior_depth	Depth_50_75	48	targeted
0.1	0.38	interior_depth	Depth_50_75	48	targeted
0.15	0.295	interior_depth	Depth_50_75	48	targeted
0.2	0.175	interior_depth	Depth_50_75	48	targeted
0.25	0.07	interior_depth	Depth_50_75	48	targeted
0.3	0.045	interior_depth	Depth_50_75	48	targeted
0.35	0.02	interior_depth	Depth_50_75	48	targeted
0.4	0.01	interior_depth	Depth_50_75	48	targeted
0.45	0.01	interior_depth	Depth_50_75	48	targeted
0.5	0.005	interior_depth	Depth_50_75	48	targeted
0.55	0.005	interior_depth	Depth_50_75	48	targeted
0.6	0.005	interior_depth	Depth_50_75	48	targeted
0.65	0.005	interior_depth	Depth_50_75	48	targeted
0.7	0.005	interior_depth	Depth_50_75	48	targeted
0.75	0.005	interior_depth	Depth_50_75	48	targeted
0.8	0.005	interior_depth	Depth_50_75	48	targeted
0.85	0.005	interior_depth	Depth_50_75	48	targeted
0.9	0.005	interior_depth	Depth_50_75	48	targeted
0.95	0.005	interior_depth	Depth_50_75	48	targeted
1	0	interior_depth	Depth_50_75	48	targeted
0	0.445	interior_depth	Depth_50_75	49	random
0.05	0.435	interior_depth	Depth_50_75	49	random
0.1	0.42	interior_depth	Depth_50_75	49	random
0.15	0.395	interior_depth	Depth_50_75	49	random
0.2	0.365	interior_depth	Depth_50_75	49	random
0.25	0.335	interior_depth	Depth_50_75	49	random
0.3	0.31	interior_depth	Depth_50_75	49	random
0.35	0.285	interior_depth	Depth_50_75	49	random
0.4	0.265	interior_depth	Depth_50_75	49	random
0.45	0.24	interior_depth	Depth_50_75	49	random
0.5	0.22	interior_depth	Depth_50_75	49	random
0.55	0.2	interior_depth	Depth_50_75	49	random
0.6	0.165	interior_depth	Depth_50_75	49	random
0.65	0.145	interior_depth	Depth_50_75	49	random
0.7	0.115	interior_depth	Depth_50_75	49	random
0.75	0.045	interior_depth	Depth_50_75	49	random
0.8	0.015	interior_depth	Depth_50_75	49	random
0.85	0.015	interior_depth	Depth_50_75	49	random
0.9	0.015	interior_depth	Depth_50_75	49	random
0.95	0.015	interior_depth	Depth_50_75	49	random
1	0	interior_depth	Depth_50_75	49	random
0	0.445	interior_depth	Depth_50_75	49	targeted
0.05	0.35	interior_depth	Depth_50_75	49	targeted
0.1	0.19	interior_depth	Depth_50_75	49	targeted
0.15	0.04	interior_depth	Depth_50_75	49	targeted
0.2	0.02	interior_depth	Depth_50_75	49	targeted
0.25	0.005	interior_depth	Depth_50_75	49	targeted
0.3	0.005	interior_depth	Depth_50_75	49	targeted
0.35	0.005	interior_depth	Depth_50_75	49	targeted
0.4	0.005	interior_depth	Depth_50_75	49	targeted
0.45	0.005	interior_depth	Depth_50_75	49	targeted
0.5	0.005	interior_depth	Depth_50_75	49	targeted
0.55	0.005	interior_depth	Depth_50_75	49	targeted
0.6	0.005	interior_depth	Depth_50_75	49	targeted
0.65	0.005	interior_depth	Depth_50_75	49	targeted
0.7	0.005	interior_depth	Depth_50_75	49	targeted
0.75	0.005	interior_depth	Depth_50_75	49	targeted
0.8	0.005	interior_depth	Depth_50_75	49	targeted
0.85	0.005	interior_depth	Depth_50_75	49	targeted
0.9	0.005	interior_depth	Depth_50_75	49	targeted
0.95	0.005	interior_depth	Depth_50_75	49	targeted
1	0	interior_depth	Depth_50_75	49	targeted
0	0.505	interior_depth	Depth_50_75	50	random
0.05	0.48	interior_depth	Depth_50_75	50	random
0.1	0.45	interior_depth	Depth_50_75	50	random
0.15	0.425	interior_depth	Depth_50_75	50	random
0.2	0.39	interior_depth	Depth_50_75	50	random
0.25	0.365	interior_depth	Depth_50_75	50	random
0.3	0.325	interior_depth	Depth_50_75	50	random
0.35	0.315	interior_depth	Depth_50_75	50	random
0.4	0.305	interior_depth	Depth_50_75	50	random
0.45	0.27	interior_depth	Depth_50_75	50	random
0.5	0.25	interior_depth	Depth_50_75	50	random
0.55	0.24	interior_depth	Depth_50_75	50	random
0.6	0.205	interior_depth	Depth_50_75	50	random
0.65	0.15	interior_depth	Depth_50_75	50	random
