dataset	dataset_label	group	group_label	bootstrap_id	metric	value	metric_label
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	233	transitivity	0.20224719101123595	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	233	largest_component_prop	0.3125	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	233	natural_connectivity	0.954948413919579	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	233	robustness_auc_random	0.121484375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	233	robustness_auc_targeted	0.041796875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	233	transitivity	0.4941176470588235	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	234	largest_component_prop	0.46875	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	234	natural_connectivity	1.020510634445572	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	234	robustness_auc_random	0.20234375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	234	robustness_auc_targeted	0.037890625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	234	transitivity	0.15286624203821658	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	234	largest_component_prop	0.40625	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	234	natural_connectivity	1.0380545643967292	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	234	robustness_auc_random	0.176171875	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	234	robustness_auc_targeted	0.040234375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	234	transitivity	0.264	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	235	largest_component_prop	0.53125	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	235	natural_connectivity	0.7784468711328985	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	235	robustness_auc_random	0.196875	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	235	robustness_auc_targeted	0.041796875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	235	transitivity	0.15789473684210523	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	235	largest_component_prop	0.34375	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	235	natural_connectivity	1.049756129654999	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	235	robustness_auc_random	0.088671875	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	235	robustness_auc_targeted	0.046484375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	235	transitivity	0.6382978723404256	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	236	largest_component_prop	0.390625	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	236	natural_connectivity	0.908584182938537	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	236	robustness_auc_random	0.209765625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	236	robustness_auc_targeted	0.0375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	236	transitivity	0.29411764705882354	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	236	largest_component_prop	0.3125	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	236	natural_connectivity	1.1547629469713203	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	236	robustness_auc_random	0.1390625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	236	robustness_auc_targeted	0.041015625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	236	transitivity	0.48305084745762705	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	237	largest_component_prop	0.453125	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	237	natural_connectivity	0.8503645703017475	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	237	robustness_auc_random	0.20234375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	237	robustness_auc_targeted	0.034375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	237	transitivity	0.15517241379310345	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	237	largest_component_prop	0.375	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	237	natural_connectivity	1.1312955786115624	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	237	robustness_auc_random	0.109375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	237	robustness_auc_targeted	0.037109375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	237	transitivity	0.3970588235294118	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	238	largest_component_prop	0.484375	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	238	natural_connectivity	0.7759047079651191	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	238	robustness_auc_random	0.09375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	238	robustness_auc_targeted	0.0390625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	238	transitivity	0.1595744680851064	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	238	largest_component_prop	0.40625	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	238	natural_connectivity	0.8083884524130016	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	238	robustness_auc_random	0.123046875	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	238	robustness_auc_targeted	0.039453125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	238	transitivity	0.3176470588235294	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	239	largest_component_prop	0.484375	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	239	natural_connectivity	0.8281794927898667	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	239	robustness_auc_random	0.122265625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	239	robustness_auc_targeted	0.04140625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	239	transitivity	0.2608695652173913	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	239	largest_component_prop	0.34375	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	239	natural_connectivity	1.299290451921896	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	239	robustness_auc_random	0.082421875	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	239	robustness_auc_targeted	0.045703125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	239	transitivity	0.4195804195804196	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	240	largest_component_prop	0.4375	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	240	natural_connectivity	0.9485866137413028	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	240	robustness_auc_random	0.147265625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	240	robustness_auc_targeted	0.053515625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	240	transitivity	0.32673267326732675	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	240	largest_component_prop	0.375	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	240	natural_connectivity	1.0773751512931402	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	240	robustness_auc_random	0.172265625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	240	robustness_auc_targeted	0.041796875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	240	transitivity	0.41803278688524587	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	241	largest_component_prop	0.40625	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	241	natural_connectivity	0.8882896651692014	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	241	robustness_auc_random	0.2	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	241	robustness_auc_targeted	0.038671875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	241	transitivity	0.2222222222222222	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	241	largest_component_prop	0.3125	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	241	natural_connectivity	1.1456162365406182	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	241	robustness_auc_random	0.116015625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	241	robustness_auc_targeted	0.037890625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	241	transitivity	0.4634146341463415	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	242	largest_component_prop	0.5	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	242	natural_connectivity	0.7691889037603006	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	242	robustness_auc_random	0.184375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	242	robustness_auc_targeted	0.042578125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	242	transitivity	0.08823529411764705	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	242	largest_component_prop	0.328125	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	242	natural_connectivity	1.099563645909432	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	242	robustness_auc_random	0.109375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	242	robustness_auc_targeted	0.034375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	242	transitivity	0.3571428571428571	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	243	largest_component_prop	0.5	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	243	natural_connectivity	0.8023429369314381	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	243	robustness_auc_random	0.221484375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	243	robustness_auc_targeted	0.041015625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	243	transitivity	0.1782178217821782	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	243	largest_component_prop	0.15625	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	243	natural_connectivity	2.1290832489781093	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	243	robustness_auc_random	0.06601562500000001	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	243	robustness_auc_targeted	0.029296875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	243	transitivity	0.933774834437086	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	244	largest_component_prop	0.421875	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	244	natural_connectivity	0.9269944392633548	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	244	robustness_auc_random	0.197265625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	244	robustness_auc_targeted	0.0421875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	244	transitivity	0.2231404958677686	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	244	largest_component_prop	0.5	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	244	natural_connectivity	0.7791385044608297	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	244	robustness_auc_random	0.1015625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	244	robustness_auc_targeted	0.053515625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	244	transitivity	0.2727272727272727	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	245	largest_component_prop	0.484375	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	245	natural_connectivity	0.8786189868337155	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	245	robustness_auc_random	0.20312500000000003	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	245	robustness_auc_targeted	0.04140625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	245	transitivity	0.24489795918367344	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	245	largest_component_prop	0.328125	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	245	natural_connectivity	0.994993298582592	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	245	robustness_auc_random	0.111328125	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	245	robustness_auc_targeted	0.03671875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	245	transitivity	0.32727272727272727	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	246	largest_component_prop	0.484375	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	246	natural_connectivity	0.8139957776368734	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	246	robustness_auc_random	0.15742187500000002	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	246	robustness_auc_targeted	0.0421875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	246	transitivity	0.14851485148514854	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	246	largest_component_prop	0.296875	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	246	natural_connectivity	1.020251043507749	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	246	robustness_auc_random	0.1125	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	246	robustness_auc_targeted	0.0421875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	246	transitivity	0.4948453608247423	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	247	largest_component_prop	0.4375	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	247	natural_connectivity	0.8476632576976662	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	247	robustness_auc_random	0.17304687500000002	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	247	robustness_auc_targeted	0.045703125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	247	transitivity	0.2058823529411765	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	247	largest_component_prop	0.40625	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	247	natural_connectivity	1.108088287011082	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	247	robustness_auc_random	0.174609375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	247	robustness_auc_targeted	0.048046875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	247	transitivity	0.34513274336283184	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	248	largest_component_prop	0.453125	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	248	natural_connectivity	0.971774505349054	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	248	robustness_auc_random	0.1625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	248	robustness_auc_targeted	0.04140625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	248	transitivity	0.3644859813084112	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	248	largest_component_prop	0.296875	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	248	natural_connectivity	1.1568016294916763	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	248	robustness_auc_random	0.10390625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	248	robustness_auc_targeted	0.03515625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	248	transitivity	0.5526315789473684	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	249	largest_component_prop	0.46875	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	249	natural_connectivity	0.8742739070282028	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	249	robustness_auc_random	0.183984375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	249	robustness_auc_targeted	0.043359375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	249	transitivity	0.1794871794871795	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	249	largest_component_prop	0.265625	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	249	natural_connectivity	1.858525332881252	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	249	robustness_auc_random	0.0703125	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	249	robustness_auc_targeted	0.0390625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	249	transitivity	0.7207792207792207	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	250	largest_component_prop	0.390625	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	250	natural_connectivity	1.0250478393271796	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	250	robustness_auc_random	0.10078125	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	250	robustness_auc_targeted	0.04296875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	250	transitivity	0.3684210526315789	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	250	largest_component_prop	0.375	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	250	natural_connectivity	1.4348939570225236	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	250	robustness_auc_random	0.166015625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	250	robustness_auc_targeted	0.037109375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	250	transitivity	0.411764705882353	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	251	largest_component_prop	0.4375	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	251	natural_connectivity	0.9565100258900014	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	251	robustness_auc_random	0.12890625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	251	robustness_auc_targeted	0.037890625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	251	transitivity	0.308411214953271	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	251	largest_component_prop	0.328125	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	251	natural_connectivity	1.3759404908401311	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	251	robustness_auc_random	0.12890625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	251	robustness_auc_targeted	0.03203125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	251	transitivity	0.3877551020408163	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	252	largest_component_prop	0.421875	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	252	natural_connectivity	0.8558600640043412	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	252	robustness_auc_random	0.16328125000000002	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	252	robustness_auc_targeted	0.0390625	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	252	transitivity	0.2058823529411765	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	252	largest_component_prop	0.234375	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	252	natural_connectivity	1.7469713863770484	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	252	robustness_auc_random	0.12421875	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	252	robustness_auc_targeted	0.0328125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	252	transitivity	0.6375	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	253	largest_component_prop	0.484375	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	253	natural_connectivity	0.8320783945399652	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	253	robustness_auc_random	0.15859375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	253	robustness_auc_targeted	0.04609375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	253	transitivity	0.075630252100840345	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	253	largest_component_prop	0.28125	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	253	natural_connectivity	1.0755967387807934	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	253	robustness_auc_random	0.112109375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	253	robustness_auc_targeted	0.033203125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	253	transitivity	0.42105263157894735	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	254	largest_component_prop	0.40625	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	254	natural_connectivity	0.8669776894536554	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	254	robustness_auc_random	0.094140625	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	254	robustness_auc_targeted	0.051953125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	254	transitivity	0.2872340425531915	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	254	largest_component_prop	0.40625	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	254	natural_connectivity	0.8974465950604738	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	254	robustness_auc_random	0.135546875	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	254	robustness_auc_targeted	0.046484375	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	254	transitivity	0.3157894736842105	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	255	largest_component_prop	0.390625	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	255	natural_connectivity	0.8529524027058897	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	255	robustness_auc_random	0.08203125	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	255	robustness_auc_targeted	0.05703125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	255	transitivity	0.2608695652173913	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	255	largest_component_prop	0.296875	Largest component
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	255	natural_connectivity	1.3742426790104665	Natural connectivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	255	robustness_auc_random	0.12734375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	255	robustness_auc_targeted	0.0328125	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	255	transitivity	0.4520547945205479	Transitivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	256	largest_component_prop	0.4375	Largest component
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	256	natural_connectivity	0.94417584843523	Natural connectivity
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	256	robustness_auc_random	0.162109375	Robustness AUC
random removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	256	robustness_auc_targeted	0.048046875	Robustness AUC
targeted removal
interior_impaired	Interior vs coastal impaired	Interior_relict	Interior relict	256	transitivity	0.30275229357798167	Transitivity
interior_impaired	Interior vs coastal impaired	Coastal_impaired	Coastal impaired	256	largest_component_prop	0.3125	Largest component
