dataset	count_matrix	matrix_file	matrix_name	lookup_source_path	lookup_source_label	matrix_taxon	matrix_taxon_clean	source_path	source_label	phylum	class	order	family	genus	species	genus_clean	family_clean	genus_missing	family_missing	lookup_type	taxon_id_clean	species_clean	match_mode	taxon_id
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	HQ697852.1.1461	HQ697852.1.1461	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	NA	Pelagibius	Kiloniellaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	HQ697852.1.1461
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	HQ727627.1.1522	HQ727627.1.1522	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Myxococcota	bacteriap25	bacteriap25	bacteriap25	bacteriap25	uncultured_microorganism	bacteriap25	bacteriap25	FALSE	FALSE	phyloseq	NA	uncultured_microorganism	clean_taxon_id	HQ727627.1.1522
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JF268389.1.1458	JF268389.1.1458	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	NA	Bauldia	Rhizobiales_Incertae_Sedis	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JF268389.1.1458
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JF344128.1.1458	JF344128.1.1458	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Candidatus_Thiobios	uncultured_gamma	Candidatus_Thiobios	Chromatiaceae	FALSE	FALSE	phyloseq	NA	uncultured_gamma	clean_taxon_id	JF344128.1.1458
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JF344372.1.1525	JF344372.1.1525	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	uncultured_delta	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	uncultured_delta	clean_taxon_id	JF344372.1.1525
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JF344561.1.1519	JF344561.1.1519	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_23	NA	Subgroup_23	Thermoanaerobaculaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JF344561.1.1519
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JF344583.1.1522	JF344583.1.1522	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	NA	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JF344583.1.1522
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JF495328.1.1537	JF495328.1.1537	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	uncultured_bacterium	Desulfatiglans	Desulfatiglandaceae	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	JF495328.1.1537
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JF747686.1.1533	JF747686.1.1533	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Sva0485	Sva0485	Sva0485	Sva0485	Sva0485	NA	Sva0485	Sva0485	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JF747686.1.1533
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN038229.1.1464	JN038229.1.1464	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Alphaproteobacteria	AT-s3-44	AT-s3-44	AT-s3-44	uncultured_bacterium	AT-s3-44	AT-s3-44	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	JN038229.1.1464
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN387529.1.1354	JN387529.1.1354	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4	uncultured_microorganism	SG8-4	SG8-4	FALSE	FALSE	phyloseq	NA	uncultured_microorganism	clean_taxon_id	JN387529.1.1354
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN387531.1.1345	JN387531.1.1345	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4	NA	SG8-4	SG8-4	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JN387531.1.1345
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN477996.1.1425	JN477996.1.1425	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Myxococcota	Polyangia	UASB-TL25	UASB-TL25	UASB-TL25	NA	UASB-TL25	UASB-TL25	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JN477996.1.1425
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN488175.1.1372	JN488175.1.1372	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	uncultured_organism	Sediminispirochaeta	Spirochaetaceae	FALSE	FALSE	phyloseq	NA	uncultured_organism	clean_taxon_id	JN488175.1.1372
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN498221.1.1394	JN498221.1.1394	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	NA	Desulfatiglans	Desulfatiglandaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JN498221.1.1394
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN518931.1.1452	JN518931.1.1452	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	NA	Desulfatiglans	Desulfatiglandaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JN518931.1.1452
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN886895.1.1515	JN886895.1.1515	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Planctomycetota	Pla3_lineage	Pla3_lineage	Pla3_lineage	Pla3_lineage	uncultured_sediment	Pla3_lineage	Pla3_lineage	FALSE	FALSE	phyloseq	NA	uncultured_sediment	clean_taxon_id	JN886895.1.1515
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN977195.1.1550	JN977195.1.1550	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Calditrichaceae	NA	Calditrichaceae	Calditrichaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JN977195.1.1550
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JN977251.1.1528	JN977251.1.1528	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Acidobacteriota	Subgroup_18	Subgroup_18	Subgroup_18	Subgroup_18	NA	Subgroup_18	Subgroup_18	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JN977251.1.1528
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JQ245921.1.944	JQ245921.1.944	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Crenarchaeota	Bathyarchaeia	Bathyarchaeia	Bathyarchaeia	Bathyarchaeia	uncultured_miscellaneous	Bathyarchaeia	Bathyarchaeia	FALSE	FALSE	phyloseq	NA	uncultured_miscellaneous	clean_taxon_id	JQ245921.1.944
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JQ580158.1.1515	JQ580158.1.1515	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	NA	NB1-j	NB1-j	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JQ580158.1.1515
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JQ580221.1.1496	JQ580221.1.1496	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Calditrichaceae	uncultured_Deferribacteres	Calditrichaceae	Calditrichaceae	FALSE	FALSE	phyloseq	NA	uncultured_Deferribacteres	clean_taxon_id	JQ580221.1.1496
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JQ580306.1.1521	JQ580306.1.1521	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group	NA	Sva0081_sediment_group	Desulfosarcinaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JQ580306.1.1521
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JQ580309.1.1482	JQ580309.1.1482	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2	NA	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JQ580309.1.1482
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JQ716269.1.1517	JQ716269.1.1517	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Calditrichaceae	uncultured_bacterium	Calditrichaceae	Calditrichaceae	FALSE	FALSE	phyloseq	NA	uncultured_bacterium	clean_taxon_id	JQ716269.1.1517
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JQ824907.1.1522	JQ824907.1.1522	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Gemmatimonadota	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	NA	BD2-11_terrestrial_group	BD2-11_terrestrial_group	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JQ824907.1.1522
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JQ989616.1.1540	JQ989616.1.1540	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	NA	Desulfatiglans	Desulfatiglandaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JQ989616.1.1540
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JX221977.1.1390	JX221977.1.1390	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	SB-5	uncultured_Cytophagales	SB-5	SB-5	FALSE	FALSE	phyloseq	NA	uncultured_Cytophagales	clean_taxon_id	JX221977.1.1390
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JX227448.1.1506	JX227448.1.1506	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	MBMPE27	MBMPE27	MBMPE27	NA	MBMPE27	MBMPE27	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JX227448.1.1506
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JX241004.1.1520	JX241004.1.1520	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	NA	NB1-j	NB1-j	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JX241004.1.1520
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JX241033.1.1526	JX241033.1.1526	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Gemmatimonadota	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	unidentified_bacterium	BD2-11_terrestrial_group	BD2-11_terrestrial_group	FALSE	FALSE	phyloseq	NA	unidentified_bacterium	clean_taxon_id	JX241033.1.1526
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JX441507.1.1521	JX441507.1.1521	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	NA	NB1-j	NB1-j	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JX441507.1.1521
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JX870242.1.918	JX870242.1.918	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Thermoplasmatota	Thermoplasmata	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Benthic_Group_D_and_DHVEG-1	uncultured_archaeon	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Benthic_Group_D_and_DHVEG-1	FALSE	FALSE	phyloseq	NA	uncultured_archaeon	clean_taxon_id	JX870242.1.918
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JX870284.1.918	JX870284.1.918	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Thermoplasmatota	Thermoplasmata	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Benthic_Group_D_and_DHVEG-1	NA	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Benthic_Group_D_and_DHVEG-1	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	JX870284.1.918
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	JX870311.1.915	JX870311.1.915	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Thermoplasmatota	Thermoplasmata	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Benthic_Group_D_and_DHVEG-1	uncultured_archaeon	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Benthic_Group_D_and_DHVEG-1	FALSE	FALSE	phyloseq	NA	uncultured_archaeon	clean_taxon_id	JX870311.1.915
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	KC009869.1.1401	KC009869.1.1401	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	NA	MND1	Nitrosomonadaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	KC009869.1.1401
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	KC009877.1.1515	KC009877.1.1515	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	NA	NB1-j	NB1-j	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	KC009877.1.1515
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	KC009895.1.1442	KC009895.1.1442	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	NA	NB1-j	NB1-j	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	KC009895.1.1442
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	KC010004.1.1496	KC010004.1.1496	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Gemmatimonadota	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	uncultured_Gemmatimonadetes	BD2-11_terrestrial_group	BD2-11_terrestrial_group	FALSE	FALSE	phyloseq	NA	uncultured_Gemmatimonadetes	clean_taxon_id	KC010004.1.1496
interior_impaired	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	KC470953.1.1371	KC470953.1.1371	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	NA	Desulfatiglans	Desulfatiglandaceae	FALSE	FALSE	phyloseq	NA	NA	clean_taxon_id	KC470953.1.1371
